#Procedure: <__main__.RandomProcedure>
#Parameters:
#	Charge rate: 0.6 C
#	Charge limit: 3.8 V
#	Discharge rate: 0.2 C
#	Discharge limit: 2 V
#	Float voltage: 3.6 V
#	Float cutoff: 0.55 A
#	Nominal: 25.3 Ah
#Data:
Time,Discharge_time,Voltage,Current,Charge,Ah_V,SoC
1805.6869761830021,1309.6743360580003,3.286,-5.063,-1.841327396992002,0.00695910965705369,92.72202609884584
1808.2291130610101,1312.2164729360084,3.286,-5.061,-1.8449012177530018,0.006952958678987575,92.70790032508695
1810.772098876012,1314.7594587510102,3.285,-5.063,-1.8484776447478224,0.006944518436545063,92.6937642500086
1813.3154541200201,1317.3028139950184,3.285,-5.062,-1.852053884815925,0.006944155472043765,92.67962891377105
1815.8576878820022,1319.8450477570004,3.287,-5.062,-1.8556285479556898,0.006968154268547322,92.66549981045182
1818.4006442830141,1322.3880041580123,3.285,-5.063,-1.8592049335830019,0.006944438111285486,92.65136389888141
1820.9434838320012,1324.9308437069994,3.285,-5.061,-1.8627797421822863,0.006941375920940528,92.63723422062338
1823.4879508730082,1327.4753107480065,3.285,-5.063,-1.8663582523569024,0.0069485634458567955,92.62308991163279
1826.0289070440049,1330.016266919003,3.286,-5.062,-1.869931119061787,0.006951102538686259,92.6089679088467
1828.5716794689943,1332.5590393439925,3.286,-5.061,-1.873505833295918,0.006954696953562072,92.59483860357345
1831.114429595007,1335.1017894700053,3.285,-5.062,-1.877081222500884,0.006942503310613255,92.58070663043128
1833.6578050180105,1337.6451648930088,3.284,-5.061,-1.880656784449723,0.006929383621781051,92.56657397450702
1836.2002579359978,1340.187617810996,3.284,-5.063,-1.8842324619841035,0.0069296076247682145,92.5524408617229
1838.7431348300015,1342.7304947049997,3.284,-5.062,-1.8878080294389499,0.006929394292337849,92.53830818403577
1841.2859535290045,1345.2733134040027,3.284,-5.061,-1.8913828087266316,0.006927866836592378,92.52417862163387
1843.8288735070091,1347.8162333820073,3.284,-5.062,-1.8949584367623704,0.006929511697168133,92.51004570449656
1846.3717530660215,1350.3591129410197,3.284,-5.062,-1.898534007964515,0.006929401554543809,92.49591301199797
1848.9144913700002,1352.9018512449984,3.285,-5.061,-1.9021086742301918,0.006941099545003334,92.48178389632335
1851.4575091080042,1355.4448689830024,3.284,-5.062,-1.9056844397273518,0.006929778095271404,92.46765043586026
1854.0010401080071,1357.9883999830054,3.284,-5.063,-1.9092616334643004,0.006932546001838456,92.45351133018063
1856.5431892400084,1360.5305491150066,3.284,-5.061,-1.912835471452372,0.006926042612542066,92.43938548833054
1859.0859540850215,1363.0733139600197,3.285,-5.062,-1.9164108813538878,0.006942543498088775,92.42525343338384
1861.628740945016,1365.6161008200143,3.284,-5.061,-1.91998561588123,0.00692778009174864,92.41112404790027
1864.1715624800127,1368.1589223550109,3.283,-5.063,-1.9235618118344766,0.006917206872817476,92.39698888602975
1866.714357068995,1370.7017169439932,3.283,-5.062,-1.927137263559318,0.006915767359460946,92.38285666577345
1869.257277051016,1373.2446369260142,3.284,-5.061,-1.9307121852340425,0.006928142780473816,92.3687265405769
1871.8000598020153,1375.7874196770135,3.285,-5.061,-1.9342869139848224,0.006941220875300743,92.3545971779256
1874.342896201997,1378.3302560769953,3.284,-5.061,-1.93786171815713,0.006927915062611782,92.3404675171655
1876.8857842069992,1380.8731440819975,3.284,-5.062,-1.9414373012352748,0.0069294245700479,92.32633477772619
1879.4285614770197,1383.415921352018,3.283,-5.061,-1.945012022280712,0.006914354053069797,92.31220544553078
1881.9713272590016,1385.9586871339998,3.283,-5.063,-1.948588139823538,0.006917055208561258,92.29807059358286
1884.514461061015,1388.5018209360132,3.283,-5.062,-1.9521640685195916,0.006916689934339242,92.28393648806485
1887.057391084003,1391.0447509590012,3.283,-5.061,-1.9557390043102423,0.006914769420987688,92.26980630707415
1889.6001955880201,1393.5875554630184,3.284,-5.062,-1.9593144699767242,0.006929197028065582,92.25567403171256
1892.1429014450114,1396.1302613200096,3.284,-5.061,-1.9628890906273444,0.006927559400426697,92.2415450963346
1894.6858936079952,1398.6732534829935,3.284,-5.062,-1.9664648201631845,0.006929708402790871,92.22741177801113
1897.2286205280107,1401.2159804030089,3.283,-5.061,-1.9700394704249062,0.0069142171406608634,92.21328272559326
1899.771519971022,1403.7588798460201,3.283,-5.062,-1.9736150695861627,0.006916052536279297,92.19914992258434
1902.3144278679974,1406.3017877429957,3.283,-5.061,-1.9771899742713275,0.0069147092556378215,92.18501986454021
1904.8573641420226,1408.8447240170208,3.282,-5.063,-1.980766331592269,0.006904164712242173,92.17088406485269
1907.400197074021,1411.3875569490192,3.282,-5.062,-1.9843418372316513,0.006902520539347919,92.15675163149545
1909.9429575010145,1413.9303173760127,3.282,-5.062,-1.9879172409209405,0.006902323724496466,92.14261960110301
1912.4857666140015,1416.4731264889997,3.282,-5.062,-1.9914927130681461,0.006902455882636357,92.12848730012591
1915.0287346609985,1419.0160945359967,3.284,-5.061,-1.995067702314216,0.006928273732693633,92.11435690784894
1917.5717034240079,1421.559063299006,3.283,-5.062,-1.998643398947092,0.006916241069392675,92.10022371957672
1920.1144956500211,1424.1018555250193,3.282,-5.061,-2.002218141018162,0.006901046469247707,92.08609430427603
1922.6573687769996,1426.6447286519979,3.282,-5.062,-2.0057937031761526,0.006902629648630028,92.07196164752509
1925.2001040790055,1429.1874639540038,3.282,-5.063,-2.009369777852279,0.006903619065881514,92.05782696501076
1927.7430094419979,1431.730369316996,3.282,-5.062,-2.0129453853376864,0.006902717153296388,92.04369412910005
1930.2860106510052,1434.2733705260034,3.281,-5.062,-2.0165211275932404,0.00688967679297537,92.02956076050103
1932.8290536279965,1436.8164135029947,3.283,-5.062,-2.0200969285792207,0.00691644291292168,92.01542715976593
